,ex_name,userId,Reference,SampleA,SampleB,choice_answerTimbre,choice_answerRhythm,choice_answerMelody,choice_answerTotal,choice_time
14932,ex202407,user46,set15/3/bass/X_2016-49.wav,set15/3/bass/A_1990-15.wav,set15/3/bass/B_2030-32.wav,NA,B-,B-,B-,27147
14933,ex202407,user46,set15/1/residuals/X_1977-40.wav,set15/1/residuals/A_1902-37.wav,set15/1/residuals/B_2050-39.wav,A-,A-,A-,A-,34164
14934,ex202407,user46,set15/0/piano/X_1925-16.wav,set15/0/piano/Y_1925-26.wav,set15/0/piano/C_2054-32.wav,A+,A+,A+,A+,17470
14935,ex202407,user46,set15/2/piano/X_1882-24.wav,set15/2/piano/C_2032-21.wav,set15/2/piano/Y_1882-53.wav,B+,B+,B+,B+,18879
14936,ex202407,user46,set15/3/mix/X_2016-28.wav,set15/3/mix/Y_2016-34.wav,set15/3/mix/C_2054-6.wav,A+,A-,A+,A+,24212
14937,ex202407,user46,set15/3/drums/X_2016-15.wav,set15/3/drums/A_1990-48.wav,set15/3/drums/B_2030-9.wav,NA,A-,NA,A-,24292
14938,ex202407,user46,set15/3/guitar/X_2016-45.wav,set15/3/guitar/A_1990-76.wav,set15/3/guitar/B_2030-62.wav,NA,A-,NA,A-,29476
14939,ex202407,user46,set15/2/residuals/X_1882-2.wav,set15/2/residuals/Y_1882-27.wav,set15/2/residuals/C_2032-2.wav,A+,A+,A+,A+,23836
14940,ex202407,user46,set15/0/drums/X_1925-27.wav,set15/0/drums/C_2054-15.wav,set15/0/drums/Y_1925-3.wav,B+,B-,NA,B-,24093
14941,ex202407,user46,set15/1/residuals/X_1977-40.wav,set15/1/residuals/C_1965-10.wav,set15/1/residuals/Y_1977-23.wav,B-,B-,B-,B-,24331
14942,ex202407,user46,set15/0/mix/X_1925-18.wav,set15/0/mix/C_2054-25.wav,set15/0/mix/Y_1925-14.wav,B+,B+,B+,B+,18428
14943,ex202407,user46,set15/2/drums/X_1882-42.wav,set15/2/drums/A_1990-53.wav,set15/2/drums/B_1897-47.wav,NA,B-,NA,B-,31038
14944,ex202407,user46,set15/0/residuals/X_1925-6.wav,set15/0/residuals/A_1986-7.wav,set15/0/residuals/B_1898-31.wav,NA,A-,NA,A-,29847
14945,ex202407,user46,set15/1/drums/X_1977-40.wav,set15/1/drums/Y_1977-32.wav,set15/1/drums/C_1965-29.wav,A+,A+,NA,A+,18375
14946,ex202407,user46,set15/2/bass/X_1882-39.wav,set15/2/bass/A_1990-12.wav,set15/2/bass/B_1897-27.wav,B-,B-,NA,B-,26546
14947,ex202407,user46,set15/2/drums/X_1882-42.wav,set15/2/drums/Y_1882-12.wav,set15/2/drums/C_2032-43.wav,B-,B-,NA,B-,23767
14948,ex202407,user46,set15/3/bass/X_2016-49.wav,set15/3/bass/Y_2016-8.wav,set15/3/bass/C_2054-63.wav,A+,A-,A-,A-,17234
14949,ex202407,user46,set15/0/mix/X_1925-18.wav,set15/0/mix/A_1986-9.wav,set15/0/mix/B_1898-46.wav,NA,B-,B-,B-,17514
14950,ex202407,user46,set15/2/bass/X_1882-39.wav,set15/2/bass/Y_1882-19.wav,set15/2/bass/C_2032-42.wav,A+,A+,A+,A+,17620
14951,ex202407,user132,set23/0/residuals/X_2037-49.wav,set23/0/residuals/A_1913-45.wav,set23/0/residuals/B_1977-39.wav,A-,B-,B-,B-,94225
14952,ex202407,user132,set23/3/bass/X_1936-5.wav,set23/3/bass/Y_1936-42.wav,set23/3/bass/C_2046-13.wav,A+,A-,A-,A-,54348
14953,ex202407,user132,set23/3/piano/X_1936-50.wav,set23/3/piano/A_1889-16.wav,set23/3/piano/B_2037-35.wav,B-,B-,B-,B-,49994
14954,ex202407,user132,set23/2/drums/X_1884-29.wav,set23/2/drums/C_2052-8.wav,set23/2/drums/Y_1884-2.wav,B+,B+,B+,B+,31537
14955,ex202407,user132,set23/0/bass/X_2037-18.wav,set23/0/bass/Y_2037-31.wav,set23/0/bass/C_1940-30.wav,A+,A+,A-,A+,42133
14956,ex202407,user132,set23/0/mix/X_2037-3.wav,set23/0/mix/C_1940-22.wav,set23/0/mix/Y_2037-14.wav,B-,B+,B+,B+,68481
14957,ex202407,user132,set23/1/bass/X_1954-41.wav,set23/1/bass/A_1916-33.wav,set23/1/bass/B_2082-33.wav,NA,B-,NA,B-,92076
14958,ex202407,user132,set23/0/bass/X_2037-18.wav,set23/0/bass/A_1913-40.wav,set23/0/bass/B_1977-5.wav,A-,NA,NA,A-,58824
14959,ex202407,user132,set23/0/piano/X_2037-43.wav,set23/0/piano/A_1913-15.wav,set23/0/piano/B_1977-29.wav,A-,A-,NA,A-,62421
14960,ex202407,user132,set23/1/drums/X_1954-26.wav,set23/1/drums/A_1916-25.wav,set23/1/drums/B_2082-27.wav,B-,B-,NA,B-,73174
14961,ex202407,user132,set23/3/mix/X_1936-35.wav,set23/3/mix/C_2046-42.wav,set23/3/mix/Y_1936-45.wav,B-,B-,B-,B-,66841
14962,ex202407,user132,set23/3/residuals/X_1936-12.wav,set23/3/residuals/A_1889-8.wav,set23/3/residuals/B_2037-40.wav,A-,A-,NA,A-,84245
14963,ex202407,user132,set23/1/mix/X_1954-28.wav,set23/1/mix/A_1916-7.wav,set23/1/mix/B_2082-7.wav,NA,A-,A-,A-,77771
14964,ex202407,user132,set23/3/guitar/X_1936-36.wav,set23/3/guitar/C_2046-28.wav,set23/3/guitar/Y_1936-20.wav,B-,B-,B-,B-,65814
14965,ex202407,user132,set23/2/drums/X_1884-29.wav,set23/2/drums/A_2019-46.wav,set23/2/drums/B_2003-44.wav,A-,NA,A-,A-,67884
14966,ex202407,user132,set23/2/residuals/X_1884-5.wav,set23/2/residuals/Y_1884-58.wav,set23/2/residuals/C_2052-20.wav,A-,A-,A+,A-,51253
14967,ex202407,user132,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,30015
14968,ex202407,user132,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,A+,A+,31823
14969,ex202407,user132,set23/2/bass/X_1884-47.wav,set23/2/bass/A_2019-18.wav,set23/2/bass/B_2003-17.wav,A-,A-,A-,A-,66709
14970,ex202407,user132,set23/3/guitar/X_1936-36.wav,set23/3/guitar/A_1889-4.wav,set23/3/guitar/B_2037-62.wav,B-,A-,NA,B-,65408
14971,ex202407,user132,set23/2/residuals/X_1884-5.wav,set23/2/residuals/A_2019-11.wav,set23/2/residuals/B_2003-50.wav,B-,B-,B-,B-,39169
14972,ex202407,user132,set23/2/piano/X_1884-16.wav,set23/2/piano/A_2019-17.wav,set23/2/piano/B_2003-32.wav,B-,NA,NA,B-,66596
14973,ex202407,user132,set23/2/bass/X_1884-47.wav,set23/2/bass/Y_1884-9.wav,set23/2/bass/C_2052-38.wav,A+,A-,A-,A-,61768
14974,ex202407,user132,set23/3/piano/X_1936-50.wav,set23/3/piano/Y_1936-13.wav,set23/3/piano/C_2046-18.wav,A-,A-,A-,A-,38952
14975,ex202407,user132,set23/1/drums/X_1954-26.wav,set23/1/drums/C_2014-47.wav,set23/1/drums/Y_1954-16.wav,B+,B+,B+,B+,54611
14976,ex202407,user132,set23/1/mix/X_1954-28.wav,set23/1/mix/C_2014-17.wav,set23/1/mix/Y_1954-45.wav,B-,B+,B-,B-,66017
14977,ex202407,user132,set23/3/mix/X_1936-35.wav,set23/3/mix/A_1889-19.wav,set23/3/mix/B_2037-39.wav,NA,B-,B-,B-,62137
14978,ex202407,user132,set23/1/bass/X_1954-41.wav,set23/1/bass/C_2014-34.wav,set23/1/bass/Y_1954-30.wav,B-,B-,B-,B-,54101
14979,ex202407,user132,set23/2/guitar/X_1884-17.wav,set23/2/guitar/C_2052-3.wav,set23/2/guitar/Y_1884-20.wav,B+,B+,NA,B+,67877
14980,ex202407,user132,set23/3/residuals/X_1936-12.wav,set23/3/residuals/C_2046-24.wav,set23/3/residuals/Y_1936-11.wav,B+,B-,B-,B-,66260
14981,ex202407,user132,set23/2/mix/X_1884-27.wav,set23/2/mix/Y_1884-31.wav,set23/2/mix/C_2052-41.wav,A+,A+,A-,A+,42285
14982,ex202407,user132,set23/3/drums/X_1936-50.wav,set23/3/drums/C_2046-16.wav,set23/3/drums/Y_1936-40.wav,B+,B+,B-,B+,43519
14983,ex202407,user132,set23/2/mix/X_1884-27.wav,set23/2/mix/A_2019-36.wav,set23/2/mix/B_2003-7.wav,A-,NA,A-,A-,50686
14984,ex202407,user132,set23/3/drums/X_1936-50.wav,set23/3/drums/A_1889-1.wav,set23/3/drums/B_2037-51.wav,B+,B-,B-,B-,61385
14985,ex202407,user132,set23/0/piano/X_2037-43.wav,set23/0/piano/C_1940-37.wav,set23/0/piano/Y_2037-40.wav,B+,B+,B-,B+,88256
14986,ex202407,user132,set23/0/mix/X_2037-3.wav,set23/0/mix/A_1913-62.wav,set23/0/mix/B_1977-32.wav,NA,A-,A-,A-,48582
14987,ex202407,user132,set23/2/guitar/X_1884-17.wav,set23/2/guitar/A_2019-5.wav,set23/2/guitar/B_2003-32.wav,NA,B-,NA,B-,38205
14988,ex202407,user132,set23/1/residuals/X_1954-52.wav,set23/1/residuals/A_1916-15.wav,set23/1/residuals/B_2082-8.wav,NA,A-,A-,A-,49041
14989,ex202407,user132,set23/1/piano/X_1954-18.wav,set23/1/piano/Y_1954-14.wav,set23/1/piano/C_2014-37.wav,A+,A-,NA,A-,80559
14990,ex202407,user132,set23/0/drums/X_2037-53.wav,set23/0/drums/Y_2037-50.wav,set23/0/drums/C_1940-16.wav,A+,A+,A+,A+,29789
14991,ex202407,user132,set23/0/guitar/X_2037-23.wav,set23/0/guitar/A_1913-61.wav,set23/0/guitar/B_1977-10.wav,NA,A-,NA,A-,50462
14992,ex202407,user132,set23/1/guitar/X_1954-16.wav,set23/1/guitar/A_1916-13.wav,set23/1/guitar/B_2082-13.wav,NA,A-,A-,A-,58184
14993,ex202407,user132,set23/1/guitar/X_1954-16.wav,set23/1/guitar/Y_1954-18.wav,set23/1/guitar/C_2014-25.wav,A+,A+,A-,A+,30909
14994,ex202407,user132,set23/3/bass/X_1936-5.wav,set23/3/bass/A_1889-33.wav,set23/3/bass/B_2037-53.wav,NA,A-,A-,A-,63009
14995,ex202407,user132,set23/1/residuals/X_1954-52.wav,set23/1/residuals/C_2014-11.wav,set23/1/residuals/Y_1954-16.wav,B-,B-,NA,B-,62463
14996,ex202407,user132,set23/0/drums/X_2037-53.wav,set23/0/drums/A_1913-30.wav,set23/0/drums/B_1977-6.wav,A-,B-,NA,A-,69691
14997,ex202407,user132,set23/2/piano/X_1884-16.wav,set23/2/piano/Y_1884-33.wav,set23/2/piano/C_2052-35.wav,A+,A-,NA,A-,57928
14998,ex202407,user132,set23/1/piano/X_1954-18.wav,set23/1/piano/A_1916-9.wav,set23/1/piano/B_2082-5.wav,B-,A-,A-,A-,46795
14999,ex202407,user132,set23/0/guitar/X_2037-23.wav,set23/0/guitar/Y_2037-46.wav,set23/0/guitar/C_1940-7.wav,A+,A+,A-,A+,38852
15000,ex202407,user132,set23/0/residuals/X_2037-49.wav,set23/0/residuals/Y_2037-19.wav,set23/0/residuals/C_1940-13.wav,A+,A+,A-,A+,47184
15001,ex202407,user107,set26/2/drums/X_2042-25.wav,set26/2/drums/C_2079-19.wav,set26/2/drums/Y_2042-7.wav,B+,B+,B+,B+,29243
15002,ex202407,user107,set26/2/piano/X_2042-33.wav,set26/2/piano/A_1954-18.wav,set26/2/piano/B_2019-36.wav,A-,B+,A-,A-,482225
15003,ex202407,user107,set26/0/guitar/X_2046-38.wav,set26/0/guitar/Y_2046-29.wav,set26/0/guitar/C_1948-20.wav,A-,NA,NA,A-,140760
15004,ex202407,user107,set26/3/residuals/X_2053-15.wav,set26/3/residuals/C_1888-15.wav,set26/3/residuals/Y_2053-21.wav,B+,B+,B+,B+,44059
15005,ex202407,user107,set26/3/mix/X_2053-7.wav,set26/3/mix/A_1902-18.wav,set26/3/mix/B_1943-12.wav,NA,A-,NA,A-,82383
15006,ex202407,user107,set26/3/piano/X_2053-16.wav,set26/3/piano/Y_2053-35.wav,set26/3/piano/C_1888-40.wav,A-,A-,A-,A-,178782
15007,ex202407,user107,set26/0/piano/X_2046-17.wav,set26/0/piano/A_1916-47.wav,set26/0/piano/B_1876-36.wav,B-,NA,B-,B-,60935
15008,ex202407,user107,set26/1/residuals/X_1951-23.wav,set26/1/residuals/Y_1951-40.wav,set26/1/residuals/C_2063-69.wav,A+,A+,A+,A+,56359
15009,ex202407,user107,set26/2/mix/X_2042-36.wav,set26/2/mix/C_2079-28.wav,set26/2/mix/Y_2042-37.wav,B+,B-,B+,B+,76238
15010,ex202407,user107,set26/1/drums/X_1951-2.wav,set26/1/drums/A_1936-41.wav,set26/1/drums/B_1985-45.wav,NA,A-,A-,A-,55740
15011,ex202407,user107,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,A+,A+,48663
15012,ex202407,user107,set26/3/residuals/X_2053-15.wav,set26/3/residuals/A_1902-22.wav,set26/3/residuals/B_1943-47.wav,A-,A-,A-,A-,39900
15013,ex202407,user107,set26/2/bass/X_2042-3.wav,set26/2/bass/A_1954-10.wav,set26/2/bass/B_2019-52.wav,NA,A-,NA,A-,49933
15014,ex202407,user107,set26/3/guitar/X_2053-10.wav,set26/3/guitar/C_1888-41.wav,set26/3/guitar/Y_2053-29.wav,B+,B+,B+,B+,28414
15015,ex202407,user107,set26/3/bass/X_2053-47.wav,set26/3/bass/C_1888-6.wav,set26/3/bass/Y_2053-13.wav,B+,B+,B+,B+,31908
15016,ex202407,user107,set26/2/mix/X_2042-36.wav,set26/2/mix/A_1954-49.wav,set26/2/mix/B_2019-8.wav,B-,NA,NA,B-,96285
15017,ex202407,user107,set26/2/residuals/X_2042-28.wav,set26/2/residuals/C_2079-19.wav,set26/2/residuals/Y_2042-38.wav,B+,B+,B+,B+,39235
15018,ex202407,user107,set26/0/mix/X_2046-8.wav,set26/0/mix/A_1916-26.wav,set26/0/mix/B_1876-8.wav,NA,NA,A-,A-,50955
15019,ex202407,user107,set26/3/drums/X_2053-22.wav,set26/3/drums/A_1902-26.wav,set26/3/drums/B_1943-46.wav,B-,B-,NA,B-,81677
15020,ex202407,user107,set26/0/drums/X_2046-19.wav,set26/0/drums/A_1916-46.wav,set26/0/drums/B_1876-20.wav,NA,A-,NA,A-,47284
15021,ex202407,user107,set26/1/residuals/X_1951-23.wav,set26/1/residuals/A_1936-42.wav,set26/1/residuals/B_1985-24.wav,NA,NA,A-,A-,66197
15022,ex202407,user107,set26/3/mix/X_2053-7.wav,set26/3/mix/C_1888-57.wav,set26/3/mix/Y_2053-1.wav,NA,A-,NA,A-,60118
15023,ex202407,user107,set26/2/drums/X_2042-25.wav,set26/2/drums/A_1954-34.wav,set26/2/drums/B_2019-18.wav,NA,B-,NA,B-,70021
15024,ex202407,user107,set26/1/mix/X_1951-33.wav,set26/1/mix/A_1936-14.wav,set26/1/mix/B_1985-11.wav,A-,NA,NA,A-,30411
15025,ex202407,user107,set26/1/piano/X_1951-17.wav,set26/1/piano/C_2063-15.wav,set26/1/piano/Y_1951-22.wav,B-,B-,B-,B-,23237
15026,ex202407,user107,set26/1/bass/X_1951-29.wav,set26/1/bass/Y_1951-12.wav,set26/1/bass/C_2063-65.wav,B-,B-,NA,B-,25327
15027,ex202407,user107,set26/1/bass/X_1951-29.wav,set26/1/bass/A_1936-36.wav,set26/1/bass/B_1985-23.wav,NA,B-,B-,B-,29383
15028,ex202407,user107,set26/3/drums/X_2053-22.wav,set26/3/drums/Y_2053-26.wav,set26/3/drums/C_1888-7.wav,A-,A-,A-,A-,22802
15029,ex202407,user107,set26/3/piano/X_2053-16.wav,set26/3/piano/A_1902-48.wav,set26/3/piano/B_1943-53.wav,A-,B-,A-,A-,22820
15030,ex202407,user107,set26/2/guitar/X_2042-6.wav,set26/2/guitar/A_1954-43.wav,set26/2/guitar/B_2019-41.wav,NA,NA,B-,B-,27846
15031,ex202407,user107,set26/1/guitar/X_1951-5.wav,set26/1/guitar/Y_1951-31.wav,set26/1/guitar/C_2063-67.wav,A+,A+,A+,A+,21764
15032,ex202407,user107,set26/0/residuals/X_2046-47.wav,set26/0/residuals/A_1916-4.wav,set26/0/residuals/B_1876-5.wav,B-,B-,B-,B-,22907
15033,ex202407,user107,set26/2/bass/X_2042-3.wav,set26/2/bass/Y_2042-24.wav,set26/2/bass/C_2079-29.wav,A-,B-,A-,A-,22483
15034,ex202407,user107,set26/1/mix/X_1951-33.wav,set26/1/mix/C_2063-48.wav,set26/1/mix/Y_1951-34.wav,B-,B+,B-,B-,23639
15035,ex202407,user107,set26/3/guitar/X_2053-10.wav,set26/3/guitar/A_1902-39.wav,set26/3/guitar/B_1943-37.wav,A-,B-,A-,A-,28529
15036,ex202407,user107,set26/0/guitar/X_2046-38.wav,set26/0/guitar/A_1916-35.wav,set26/0/guitar/B_1876-46.wav,NA,NA,A-,A-,26184
15037,ex202407,user107,set26/1/piano/X_1951-17.wav,set26/1/piano/A_1936-17.wav,set26/1/piano/B_1985-29.wav,NA,B-,NA,B-,23413
15038,ex202407,user107,set26/0/bass/X_2046-20.wav,set26/0/bass/A_1916-14.wav,set26/0/bass/B_1876-24.wav,NA,NA,B-,B-,28240
15039,ex202407,user107,set26/0/drums/X_2046-19.wav,set26/0/drums/Y_2046-45.wav,set26/0/drums/C_1948-29.wav,NA,A-,NA,A-,26417
15040,ex202407,user107,set26/0/mix/X_2046-8.wav,set26/0/mix/Y_2046-9.wav,set26/0/mix/C_1948-40.wav,A-,NA,NA,A-,31603
15041,ex202407,user107,set26/3/bass/X_2053-47.wav,set26/3/bass/A_1902-50.wav,set26/3/bass/B_1943-51.wav,NA,A-,NA,A-,39834
15042,ex202407,user107,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,20658
15043,ex202407,user107,set26/1/guitar/X_1951-5.wav,set26/1/guitar/A_1936-52.wav,set26/1/guitar/B_1985-30.wav,NA,NA,B-,B-,27635
15044,ex202407,user107,set26/2/residuals/X_2042-28.wav,set26/2/residuals/A_1954-46.wav,set26/2/residuals/B_2019-25.wav,NA,NA,A-,A-,39186
15045,ex202407,user107,set26/1/drums/X_1951-2.wav,set26/1/drums/C_2063-56.wav,set26/1/drums/Y_1951-40.wav,B+,B+,B+,B+,31919
15046,ex202407,user107,set26/2/piano/X_2042-33.wav,set26/2/piano/C_2079-25.wav,set26/2/piano/Y_2042-43.wav,B+,B+,B+,B+,21668
15047,ex202407,user107,set26/0/bass/X_2046-20.wav,set26/0/bass/Y_2046-17.wav,set26/0/bass/C_1948-35.wav,A+,A+,A+,A+,20583
15048,ex202407,user107,set26/2/guitar/X_2042-6.wav,set26/2/guitar/C_2079-25.wav,set26/2/guitar/Y_2042-12.wav,A-,A-,A-,A-,22423
15049,ex202407,user107,set26/0/residuals/X_2046-47.wav,set26/0/residuals/C_1948-18.wav,set26/0/residuals/Y_2046-2.wav,NA,NA,A-,A-,36087
15050,ex202407,user107,set26/0/piano/X_2046-17.wav,set26/0/piano/Y_2046-29.wav,set26/0/piano/C_1948-37.wav,A+,A+,A-,A-,21495
15051,ex202407,user41,set18/1/mix/X_2061-29.wav,set18/1/mix/A_1932-11.wav,set18/1/mix/B_1883-31.wav,A-,A+,A+,A+,134461
15052,ex202407,user41,set18/0/drums/X_1929-20.wav,set18/0/drums/Y_1929-35.wav,set18/0/drums/C_1902-37.wav,A+,A-,NA,A+,29865
15053,ex202407,user41,set18/0/residuals/X_1929-34.wav,set18/0/residuals/Y_1929-30.wav,set18/0/residuals/C_1902-17.wav,A+,A+,A+,A+,17104
15054,ex202407,user41,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,18893
15055,ex202407,user41,set18/3/residuals/X_1977-27.wav,set18/3/residuals/A_1949-43.wav,set18/3/residuals/B_1920-40.wav,B+,B+,B-,B+,25656
15056,ex202407,user41,set18/0/bass/X_1929-44.wav,set18/0/bass/A_1962-22.wav,set18/0/bass/B_1974-38.wav,NA,B-,B-,B-,40258
15057,ex202407,user41,set18/2/piano/X_2016-15.wav,set18/2/piano/C_2005-38.wav,set18/2/piano/Y_2016-4.wav,B+,B-,A-,A-,55899
15058,ex202407,user41,set18/1/piano/X_2061-41.wav,set18/1/piano/A_1932-31.wav,set18/1/piano/B_1883-17.wav,A-,A-,A+,A-,32413
15059,ex202407,user41,set18/0/residuals/X_1929-34.wav,set18/0/residuals/A_1962-36.wav,set18/0/residuals/B_1974-29.wav,A-,A-,B-,A-,91702
15060,ex202407,user41,set18/1/drums/X_2061-36.wav,set18/1/drums/Y_2061-23.wav,set18/1/drums/C_1896-50.wav,A+,B-,NA,B-,22636
15061,ex202407,user41,set18/3/residuals/X_1977-27.wav,set18/3/residuals/C_1985-2.wav,set18/3/residuals/Y_1977-44.wav,B+,B+,B+,B+,42168
15062,ex202407,user41,set18/3/bass/X_1977-38.wav,set18/3/bass/A_1949-24.wav,set18/3/bass/B_1920-31.wav,A+,B-,B-,B-,50638
15063,ex202407,user41,set18/2/bass/X_2016-14.wav,set18/2/bass/A_1998-38.wav,set18/2/bass/B_2052-37.wav,NA,B-,B-,B-,22395
15064,ex202407,user41,set18/3/mix/X_1977-14.wav,set18/3/mix/C_1985-7.wav,set18/3/mix/Y_1977-41.wav,B-,NA,NA,B-,29745
15065,ex202407,user41,set18/1/mix/X_2061-29.wav,set18/1/mix/Y_2061-46.wav,set18/1/mix/C_1896-43.wav,B-,A-,B-,B-,62604
15066,ex202407,user41,set18/0/drums/X_1929-20.wav,set18/0/drums/A_1962-45.wav,set18/0/drums/B_1974-23.wav,NA,A-,NA,A-,27665
15067,ex202407,user41,set18/1/residuals/X_2061-15.wav,set18/1/residuals/C_1896-15.wav,set18/1/residuals/Y_2061-21.wav,B+,B+,B+,B+,48514
15068,ex202407,user41,set18/2/guitar/X_2016-19.wav,set18/2/guitar/A_1998-17.wav,set18/2/guitar/B_2052-6.wav,A-,A+,A+,A-,65412
15069,ex202407,user41,set18/2/mix/X_2016-45.wav,set18/2/mix/A_1998-27.wav,set18/2/mix/B_2052-40.wav,A+,B-,A-,A-,61450
15070,ex202407,user41,set18/1/guitar/X_2061-32.wav,set18/1/guitar/A_1932-33.wav,set18/1/guitar/B_1883-35.wav,A-,B-,A-,A-,77584
15071,ex202407,user41,set18/0/guitar/X_1929-33.wav,set18/0/guitar/Y_1929-23.wav,set18/0/guitar/C_1902-42.wav,A+,A+,A+,A+,68275
15072,ex202407,user41,set18/2/drums/X_2016-9.wav,set18/2/drums/Y_2016-44.wav,set18/2/drums/C_2005-23.wav,A+,A+,NA,A+,16621
15073,ex202407,user41,set18/1/bass/X_2061-43.wav,set18/1/bass/Y_2061-8.wav,set18/1/bass/C_1896-29.wav,A+,B+,B-,B-,40673
15074,ex202407,user41,set18/2/drums/X_2016-9.wav,set18/2/drums/A_1998-10.wav,set18/2/drums/B_2052-10.wav,NA,A-,NA,A-,29735
15075,ex202407,user41,set18/2/bass/X_2016-14.wav,set18/2/bass/C_2005-31.wav,set18/2/bass/Y_2016-41.wav,B-,A-,B-,B-,68570
15076,ex202407,user41,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,A+,A+,120974
15077,ex202407,user41,set18/1/bass/X_2061-43.wav,set18/1/bass/A_1932-43.wav,set18/1/bass/B_1883-17.wav,B-,B-,B-,B-,46525
15078,ex202407,user41,set18/1/residuals/X_2061-15.wav,set18/1/residuals/A_1932-44.wav,set18/1/residuals/B_1883-3.wav,NA,A-,A-,A-,58520
15079,ex202407,user41,set18/3/mix/X_1977-14.wav,set18/3/mix/A_1949-30.wav,set18/3/mix/B_1920-6.wav,B+,A-,B-,B-,50394
15080,ex202407,user41,set18/0/guitar/X_1929-33.wav,set18/0/guitar/A_1962-42.wav,set18/0/guitar/B_1974-27.wav,B-,B-,A-,B-,46812
15081,ex202407,user41,set18/2/residuals/X_2016-49.wav,set18/2/residuals/C_2005-39.wav,set18/2/residuals/Y_2016-38.wav,B+,B+,B+,B+,87870
15082,ex202407,user41,set18/0/piano/X_1929-15.wav,set18/0/piano/C_1902-50.wav,set18/0/piano/Y_1929-7.wav,B+,B+,B+,B+,24956
15083,ex202407,user41,set18/3/guitar/X_1977-43.wav,set18/3/guitar/C_1985-48.wav,set18/3/guitar/Y_1977-17.wav,B+,B+,B-,B+,22947
15084,ex202407,user41,set18/3/drums/X_1977-36.wav,set18/3/drums/Y_1977-18.wav,set18/3/drums/C_1985-30.wav,A-,A+,NA,A+,28210
15085,ex202407,user41,set18/1/drums/X_2061-36.wav,set18/1/drums/A_1932-47.wav,set18/1/drums/B_1883-8.wav,NA,A+,NA,A-,31091
15086,ex202407,user41,set18/3/guitar/X_1977-43.wav,set18/3/guitar/A_1949-9.wav,set18/3/guitar/B_1920-25.wav,NA,A-,NA,A-,29463
15087,ex202407,user41,set18/2/guitar/X_2016-19.wav,set18/2/guitar/C_2005-8.wav,set18/2/guitar/Y_2016-7.wav,B+,A-,A-,A-,20245
15088,ex202407,user41,set18/0/piano/X_1929-15.wav,set18/0/piano/A_1962-11.wav,set18/0/piano/B_1974-12.wav,B-,B+,B-,B-,19837
15089,ex202407,user41,set18/0/bass/X_1929-44.wav,set18/0/bass/C_1902-35.wav,set18/0/bass/Y_1929-26.wav,B+,B+,B-,B+,27637
15090,ex202407,user41,set18/3/drums/X_1977-36.wav,set18/3/drums/A_1949-46.wav,set18/3/drums/B_1920-30.wav,NA,B+,NA,B-,29131
15091,ex202407,user41,set18/2/piano/X_2016-15.wav,set18/2/piano/A_1998-43.wav,set18/2/piano/B_2052-27.wav,A-,B-,B-,B-,33972
15092,ex202407,user41,set18/3/piano/X_1977-29.wav,set18/3/piano/A_1949-13.wav,set18/3/piano/B_1920-39.wav,B-,B-,NA,B-,26967
15093,ex202407,user41,set18/1/guitar/X_2061-32.wav,set18/1/guitar/Y_2061-45.wav,set18/1/guitar/C_1896-19.wav,B-,A-,A-,A-,31329
15094,ex202407,user41,set18/1/piano/X_2061-41.wav,set18/1/piano/Y_2061-6.wav,set18/1/piano/C_1896-2.wav,A+,A+,A+,A+,30661
15095,ex202407,user41,set18/3/piano/X_1977-29.wav,set18/3/piano/C_1985-33.wav,set18/3/piano/Y_1977-8.wav,B+,B+,B-,B+,17698
15096,ex202407,user41,set18/0/mix/X_1929-40.wav,set18/0/mix/C_1902-40.wav,set18/0/mix/Y_1929-32.wav,B+,B+,B+,B+,17399
15097,ex202407,user41,set18/3/bass/X_1977-38.wav,set18/3/bass/Y_1977-11.wav,set18/3/bass/C_1985-6.wav,A+,B+,B-,B-,21681
15098,ex202407,user41,set18/0/mix/X_1929-40.wav,set18/0/mix/A_1962-49.wav,set18/0/mix/B_1974-26.wav,B-,B-,B+,B-,28704
15099,ex202407,user41,set18/2/mix/X_2016-45.wav,set18/2/mix/C_2005-9.wav,set18/2/mix/Y_2016-20.wav,B-,B+,B+,B+,23451
15100,ex202407,user41,set18/2/residuals/X_2016-49.wav,set18/2/residuals/A_1998-31.wav,set18/2/residuals/B_2052-16.wav,A-,A-,A-,A-,26317
15101,ex202407,user46,set16/1/drums/X_1954-28.wav,set16/1/drums/A_2044-26.wav,set16/1/drums/B_1952-22.wav,B-,B-,NA,B-,23639
15102,ex202407,user46,set16/2/drums/X_2061-55.wav,set16/2/drums/C_1972-17.wav,set16/2/drums/Y_2061-39.wav,B+,B-,NA,B-,31902
15103,ex202407,user46,set16/2/drums/X_2061-55.wav,set16/2/drums/A_2040-17.wav,set16/2/drums/B_2064-22.wav,NA,A-,NA,A-,29389
